3.53000, 2.13714, -2.29607
3.54000, 2.14673, -2.30319
3.55000, 2.15632, -2.31030
3.56000, 2.16589, -2.31740
3.57000, 2.17546, -2.32450
3.58000, 2.18503, -2.33159
3.59000, 2.19458, -2.33867
3.60000, 2.20413, -2.34574
3.61000, 2.21368, -2.35281
3.62000, 2.22321, -2.35987
3.63000, 2.23274, -2.36693
3.64000, 2.24227, -2.37397
3.65000, 2.25178, -2.38101
3.66000, 2.26129, -2.38804
3.67000, 2.27080, -2.39507
3.68000, 2.28029, -2.40209
3.69000, 2.28979, -2.40910
3.70000, 2.29927, -2.41611
3.71000, 2.30875, -2.42311
3.72000, 2.31822, -2.43010
3.73000, 2.32769, -2.43709
3.74000, 2.33715, -2.44407
3.75000, 2.34660, -2.45104
3.76000, 2.35605, -2.45801
3.77000, 2.36549, -2.46497
3.78000, 2.37493, -2.47192
3.79000, 2.38436, -2.47887
3.80000, 2.39378, -2.48582
3.81000, 2.40320, -2.49275
3.82000, 2.41262, -2.49968
3.83000, 2.42202, -2.50661
3.84000, 2.43142, -2.51353
3.85000, 2.44082, -2.52044
3.86000, 2.45021, -2.52735
3.87000, 2.45959, -2.53425
3.88000, 2.46897, -2.54114
3.89000, 2.47834, -2.54803
3.90000, 2.48771, -2.55491
3.91000, 2.49707, -2.56179
3.92000, 2.50643, -2.56866
3.93000, 2.51578, -2.57553
3.94000, 2.52513, -2.58239
3.95000, 2.53447, -2.58925
3.96000, 2.54380, -2.59610
3.97000, 2.55313, -2.60294
3.98000, 2.56245, -2.60978
3.99000, 2.57177, -2.61662
4.00000, 2.58109, -2.62344
4.01000, 2.59040, -2.63027
4.02000, 2.59970, -2.63709
4.03000, 2.60900, -2.64390
4.04000, 2.61829, -2.65071
4.05000, 2.62758, -2.65751
4.06000, 2.63686, -2.66431
4.07000, 2.64614, -2.67110
4.08000, 2.65541, -2.67789
4.09000, 2.66468, -2.68467
4.10000, 2.67394, -2.69144
4.11000, 2.68320, -2.69822
4.12000, 2.69245, -2.70498
4.13000, 2.70170, -2.71175
4.14000, 2.71094, -2.71850
4.15000, 2.72018, -2.72526
4.16000, 2.72942, -2.73200
4.17000, 2.73864, -2.73875
4.18000, 2.74787, -2.74549
4.19000, 2.75709, -2.75222
4.20000, 2.76630, -2.75895
4.21000, 2.77551, -2.76567
4.22000, 2.78472, -2.77239
4.23000, 2.79392, -2.77911
4.24000, 2.80312, -2.78582
4.25000, 2.81231, -2.79252
4.26000, 2.82149, -2.79923
4.27000, 2.83068, -2.80592
4.28000, 2.83986, -2.81261
4.29000, 2.84903, -2.81930
4.30000, 2.85820, -2.82599
4.31000, 2.86736, -2.83267
4.32000, 2.87652, -2.83934
4.33000, 2.88568, -2.84601
4.34000, 2.89483, -2.85268
4.35000, 2.90398, -2.85934
4.36000, 2.91312, -2.86600
4.37000, 2.92226, -2.87265
4.38000, 2.93140, -2.87930
4.39000, 2.94053, -2.88595
4.40000, 2.94965, -2.89259
4.41000, 2.95877, -2.89922
4.42000, 2.96789, -2.90586
4.43000, 2.97700, -2.91249
4.44000, 2.98611, -2.91911
4.45000, 2.99522, -2.92573
4.46000, 3.00432, -2.93235
4.47000, 3.01342, -2.93896
4.48000, 3.02251, -2.94557
4.49000, 3.03160, -2.95217
4.50000, 3.04068, -2.95877
4.51000, 3.04976, -2.96537
4.52000, 3.05884, -2.97196
4.53000, 3.06791, -2.97855
4.54000, 3.07698, -2.98514
4.55000, 3.08605, -2.99172
4.56000, 3.09511, -2.99830
4.57000, 3.10417, -3.00487
4.58000, 3.11322, -3.01144
4.59000, 3.12227, -3.01801
4.60000, 3.13132, -3.02457
4.61000, 3.14036, -3.03113
4.62000, 3.14940, -3.03769
4.63000, 3.15843, -3.04424
4.64000, 3.16746, -3.05079
4.65000, 3.17649, -3.05733
4.66000, 3.18551, -3.06387
4.67000, 3.19453, -3.07041
4.68000, 3.20355, -3.07694
4.69000, 3.21256, -3.08347
4.70000, 3.22157, -3.09000
4.71000, 3.23057, -3.09652
4.72000, 3.23957, -3.10304
4.73000, 3.24857, -3.10956
4.74000, 3.25756, -3.11607
4.75000, 3.26655, -3.12258
4.76000, 3.27554, -3.12909
4.77000, 3.28452, -3.13559
4.78000, 3.29350, -3.14209
4.79000, 3.30248, -3.14859
4.80000, 3.31145, -3.15508
4.81000, 3.32042, -3.16157
4.82000, 3.32939, -3.16806
4.83000, 3.33835, -3.17454
4.84000, 3.34731, -3.18102
4.85000, 3.35626, -3.18749
4.86000, 3.36522, -3.19397
4.87000, 3.37417, -3.20044
4.88000, 3.38311, -3.20690
4.89000, 3.39205, -3.21337
4.90000, 3.40099, -3.21983
4.91000, 3.40993, -3.22628
4.92000, 3.41886, -3.23274
4.93000, 3.42779, -3.23919
4.94000, 3.43671, -3.24564
4.95000, 3.44564, -3.25208
4.96000, 3.45455, -3.25852
4.97000, 3.46347, -3.26496
4.98000, 3.47238, -3.27140
4.99000, 3.48129, -3.27783
5.00000, 3.49020, -3.28426
5.01000, 3.49910, -3.29069
5.02000, 3.50800, -3.29711
5.03000, 3.51690, -3.30353
5.04000, 3.52579, -3.30995
5.05000, 3.53468, -3.31636
5.06000, 3.54357, -3.32278
5.07000, 3.55245, -3.32918
5.08000, 3.56133, -3.33559
5.09000, 3.57021, -3.34199
5.10000, 3.57909, -3.34839
5.11000, 3.58796, -3.35479
5.12000, 3.59683, -3.36119
5.13000, 3.60569, -3.36758
5.14000, 3.61455, -3.37397
5.15000, 3.62341, -3.38035
5.16000, 3.63227, -3.38673
5.17000, 3.64112, -3.39312
5.18000, 3.64998, -3.39949
5.19000, 3.65882, -3.40587
5.20000, 3.66767, -3.41224
5.21000, 3.67651, -3.41861
5.22000, 3.68535, -3.42498
5.23000, 3.69418, -3.43134
5.24000, 3.70302, -3.43770
5.25000, 3.71185, -3.44406
5.26000, 3.72068, -3.45042
5.27000, 3.72950, -3.45677
5.28000, 3.73832, -3.46312
5.29000, 3.74714, -3.46947
5.30000, 3.75596, -3.47581
5.31000, 3.76477, -3.48216
5.32000, 3.77358, -3.48850
5.33000, 3.78239, -3.49484
5.34000, 3.79119, -3.50117
5.35000, 3.80000, -3.50750
5.36000, 3.80880, -3.51383
5.37000, 3.81759, -3.52016
5.38000, 3.82639, -3.52649
5.39000, 3.83518, -3.53281
5.40000, 3.84397, -3.53913
5.41000, 3.85275, -3.54545
5.42000, 3.86153, -3.55176
5.43000, 3.87031, -3.55807
5.44000, 3.87909, -3.56438
5.45000, 3.88787, -3.57069
5.46000, 3.89664, -3.57700
5.47000, 3.90541, -3.58330
5.48000, 3.91418, -3.58960
5.49000, 3.92294, -3.59590
5.50000, 3.93170, -3.60219
5.51000, 3.94046, -3.60849
5.52000, 3.94922, -3.61478
5.53000, 3.95797, -3.62107
5.54000, 3.96672, -3.62735
5.55000, 3.97547, -3.63363
5.56000, 3.98422, -3.63992
5.57000, 3.99296, -3.64620
5.58000, 4.00170, -3.65247
5.59000, 4.01044, -3.65875
5.60000, 4.01918, -3.66502
5.61000, 4.02791, -3.67129
5.62000, 4.03664, -3.67756
5.63000, 4.04537, -3.68382
5.64000, 4.05410, -3.69008
5.65000, 4.06282, -3.69634
5.66000, 4.07155, -3.70260
5.67000, 4.08026, -3.70886
5.68000, 4.08898, -3.71511
5.69000, 4.09769, -3.72137
5.70000, 4.10641, -3.72762
5.71000, 4.11512, -3.73386
5.72000, 4.12382, -3.74011
5.73000, 4.13253, -3.74635
5.74000, 4.14123, -3.75259
5.75000, 4.14993, -3.75883
5.76000, 4.15863, -3.76507
5.77000, 4.16732, -3.77130
5.78000, 4.17601, -3.77753
5.79000, 4.18470, -3.78376
5.80000, 4.19339, -3.78999
5.81000, 4.20208, -3.79622
5.82000, 4.21076, -3.80244
5.83000, 4.21944, -3.80866
5.84000, 4.22812, -3.81488
5.85000, 4.23680, -3.82110
5.86000, 4.24547, -3.82732
5.87000, 4.25414, -3.83353
5.88000, 4.26281, -3.83974
5.89000, 4.27148, -3.84595
5.90000, 4.28014, -3.85216
5.91000, 4.28880, -3.85837
5.92000, 4.29747, -3.86457
5.93000, 4.30612, -3.87077
5.94000, 4.31478, -3.87697
5.95000, 4.32343, -3.88317
5.96000, 4.33208, -3.88936
5.97000, 4.34073, -3.89556
5.98000, 4.34938, -3.90175
5.99000, 4.35803, -3.90794
6.00000, 4.36667, -3.91412
6.01000, 4.37531, -3.92031
6.02000, 4.38395, -3.92649
6.03000, 4.39258, -3.93268
6.04000, 4.40122, -3.93885
6.05000, 4.40985, -3.94503
6.06000, 4.41848, -3.95121
6.07000, 4.42711, -3.95738
6.08000, 4.43573, -3.96355
6.09000, 4.44436, -3.96973
6.10000, 4.45298, -3.97589
6.11000, 4.46160, -3.98206
6.12000, 4.47021, -3.98822
6.13000, 4.47883, -3.99439
6.14000, 4.48744, -4.00055
6.15000, 4.49605, -4.00671
6.16000, 4.50466, -4.01286
6.17000, 4.51327, -4.01902
6.18000, 4.52187, -4.02517
6.19000, 4.53048, -4.03133
6.20000, 4.53908, -4.03748
6.21000, 4.54768, -4.04362
6.22000, 4.55627, -4.04977
6.23000, 4.56487, -4.05591
6.24000, 4.57346, -4.06206
6.25000, 4.58205, -4.06820
6.26000, 4.59064, -4.07434
6.27000, 4.59923, -4.08047
6.28000, 4.60781, -4.08661
6.29000, 4.61639, -4.09274
6.30000, 4.62497, -4.09888
6.31000, 4.63355, -4.10501
6.32000, 4.64213, -4.11114
6.33000, 4.65070, -4.11726
6.34000, 4.65928, -4.12339
6.35000, 4.66785, -4.12951
6.36000, 4.67642, -4.13563
6.37000, 4.68498, -4.14175
6.38000, 4.69355, -4.14787
6.39000, 4.70211, -4.15399
6.40000, 4.71067, -4.16010
6.41000, 4.71923, -4.16622
6.42000, 4.72779, -4.17233
6.43000, 4.73635, -4.17844
6.44000, 4.74490, -4.18455
6.45000, 4.75345, -4.19065
6.46000, 4.76200, -4.19676
6.47000, 4.77055, -4.20286
6.48000, 4.77910, -4.20896
6.49000, 4.78764, -4.21506
6.50000, 4.79618, -4.22116
6.51000, 4.80472, -4.22726
6.52000, 4.81326, -4.23335
6.53000, 4.82180, -4.23945
6.54000, 4.83033, -4.24554
6.55000, 4.83887, -4.25163
6.56000, 4.84740, -4.25772
6.57000, 4.85593, -4.26381
6.58000, 4.86446, -4.26989
6.59000, 4.87298, -4.27597
6.60000, 4.88151, -4.28206
6.61000, 4.89003, -4.28814
6.62000, 4.89855, -4.29422
6.63000, 4.90707, -4.30030
6.64000, 4.91559, -4.30637
6.65000, 4.92410, -4.31245
6.66000, 4.93262, -4.31852
6.67000, 4.94113, -4.32459
6.68000, 4.94964, -4.33066
6.69000, 4.95815, -4.33673
6.70000, 4.96665, -4.34280
6.71000, 4.97516, -4.34886
6.72000, 4.98366, -4.35493
6.73000, 4.99216, -4.36099
6.74000, 5.00066, -4.36705
6.75000, 5.00916, -4.37311
6.76000, 5.01766, -4.37917
6.77000, 5.02615, -4.38522
6.78000, 5.03464, -4.39128
6.79000, 5.04314, -4.39733
6.80000, 5.05162, -4.40338
6.81000, 5.06011, -4.40943
6.82000, 5.06860, -4.41548
6.83000, 5.07708, -4.42153
6.84000, 5.08557, -4.42758
6.85000, 5.09405, -4.43362
6.86000, 5.10253, -4.43966
6.87000, 5.11100, -4.44571
6.88000, 5.11948, -4.45175
6.89000, 5.12796, -4.45779
6.90000, 5.13643, -4.46382
6.91000, 5.14490, -4.46986
6.92000, 5.15337, -4.47589
6.93000, 5.16184, -4.48193
6.94000, 5.17030, -4.48796
6.95000, 5.17877, -4.49399
6.96000, 5.18723, -4.50002
6.97000, 5.19569, -4.50605
6.98000, 5.20415, -4.51207
6.99000, 5.21261, -4.51810
7.00000, 5.22107, -4.52412
7.01000, 5.22952, -4.53014
7.02000, 5.23798, -4.53617
7.03000, 5.24643, -4.54218
7.04000, 5.25488, -4.54820
7.05000, 5.26333, -4.55422
7.06000, 5.27178, -4.56023
7.07000, 5.28022, -4.56625
7.08000, 5.28867, -4.57226
7.09000, 5.29711, -4.57827
7.10000, 5.30555, -4.58428
7.11000, 5.31399, -4.59029
7.12000, 5.32243, -4.59630
7.13000, 5.33086, -4.60230
7.14000, 5.33930, -4.60831
7.15000, 5.34773, -4.61431
7.16000, 5.35616, -4.62031
7.17000, 5.36460, -4.62632
7.18000, 5.37302, -4.63232
7.19000, 5.38145, -4.63831
7.20000, 5.38988, -4.64431
7.21000, 5.39830, -4.65031
7.22000, 5.40672, -4.65630
7.23000, 5.41515, -4.66229
7.24000, 5.42357, -4.66828
7.25000, 5.43198, -4.67427
7.26000, 5.44040, -4.68026
7.27000, 5.44882, -4.68625
7.28000, 5.45723, -4.69224
7.29000, 5.46564, -4.69822
7.30000, 5.47405, -4.70421
7.31000, 5.48246, -4.71019
7.32000, 5.49087, -4.71617
7.33000, 5.49928, -4.72215
7.34000, 5.50768, -4.72813
7.35000, 5.51609, -4.73411
7.36000, 5.52449, -4.74009
7.37000, 5.53289, -4.74606
7.38000, 5.54129, -4.75204
7.39000, 5.54969, -4.75801
7.40000, 5.55809, -4.76398
7.41000, 5.56648, -4.76995
7.42000, 5.57487, -4.77592
7.43000, 5.58327, -4.78189
7.44000, 5.59166, -4.78786
7.45000, 5.60005, -4.79382
7.46000, 5.60844, -4.79979
7.47000, 5.61682, -4.80575
7.48000, 5.62521, -4.81171
7.49000, 5.63359, -4.81767
7.50000, 5.64197, -4.82363
7.51000, 5.65036, -4.82959
7.52000, 5.65874, -4.83555
7.53000, 5.66711, -4.84150
7.54000, 5.67549, -4.84746
7.55000, 5.68387, -4.85341
7.56000, 5.69224, -4.85936
7.57000, 5.70061, -4.86532
7.58000, 5.70899, -4.87127
7.59000, 5.71736, -4.87722
7.60000, 5.72573, -4.88316
7.61000, 5.73409, -4.88911
7.62000, 5.74246, -4.89506
7.63000, 5.75082, -4.90100
7.64000, 5.75919, -4.90694
7.65000, 5.76755, -4.91289
7.66000, 5.77591, -4.91883
7.67000, 5.78427, -4.92477
7.68000, 5.79263, -4.93071
7.69000, 5.80099, -4.93664
7.70000, 5.80934, -4.94258
7.71000, 5.81770, -4.94852
7.72000, 5.82605, -4.95445
7.73000, 5.83440, -4.96038
7.74000, 5.84275, -4.96632
7.75000, 5.85110, -4.97225
7.76000, 5.85945, -4.97818
7.77000, 5.86779, -4.98411
7.78000, 5.87614, -4.99003
7.79000, 5.88448, -4.99596
7.80000, 5.89283, -5.00189
7.81000, 5.90117, -5.00781
7.82000, 5.90951, -5.01373
7.83000, 5.91785, -5.01966
7.84000, 5.92618, -5.02558
7.85000, 5.93452, -5.03150
7.86000, 5.94286, -5.03742
7.87000, 5.95119, -5.04334
7.88000, 5.95952, -5.04925
7.89000, 5.96785, -5.05517
7.90000, 5.97618, -5.06108
7.91000, 5.98451, -5.06700
7.92000, 5.99284, -5.07291
7.93000, 6.00117, -5.07882
7.94000, 6.00949, -5.08473
7.95000, 6.01781, -5.09064
7.96000, 6.02614, -5.09655
7.97000, 6.03446, -5.10246
7.98000, 6.04278, -5.10836
7.99000, 6.05110, -5.11427
8.00000, 6.05941, -5.12017
8.01000, 6.06773, -5.12608
8.02000, 6.07605, -5.13198
8.03000, 6.08436, -5.13788
8.04000, 6.09267, -5.14378
8.05000, 6.10099, -5.14968
8.06000, 6.10930, -5.15558
8.07000, 6.11760, -5.16148
8.08000, 6.12591, -5.16737
8.09000, 6.13422, -5.17327
8.10000, 6.14253, -5.17916
8.11000, 6.15083, -5.18506
8.12000, 6.15913, -5.19095
8.13000, 6.16743, -5.19684
8.14000, 6.17574, -5.20273
8.15000, 6.18404, -5.20862
8.16000, 6.19233, -5.21451
8.17000, 6.20063, -5.22040
8.18000, 6.20893, -5.22628
8.19000, 6.21722, -5.23217
8.20000, 6.22552, -5.23805
8.21000, 6.23381, -5.24393
8.22000, 6.24210, -5.24982
